id,name,host_id,host_name,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,room_type,accommodates,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,number_of_reviews,review_scores_rating
16881298,Home in Singapore · 3 bedrooms · 1 bed · 1 private bath,112299696,Accomodation,False,8,False,Sembawang,Private room,2,1,99.0,92.0,365.0,False,1,4.0
16891958,Rental unit in Singapore · ★4.74 · 2 bedrooms · 1 bed · 1 shared bath,3234859,Sk,False,9,True,Kallang,Private room,2,1,80.0,92.0,1125.0,False,233,4.74
16904874,Home in Singapore · 1 bedroom · 1 bed · 1 private bath,107540964,Eastern,False,7,True,Marine Parade,Private room,2,1,78.0,60.0,1125.0,True,0,NaN
16966634,Townhouse in Singapore · ★4.77 · 2 bedrooms · 2 beds · 1 private bath,5423329,Jerome,False,2,True,Serangoon,Private room,2,2,90.0,92.0,1125.0,True,30,4.77
16985394,Hostel in Singapore · 1 bedroom · 16 beds · 1 shared bath,65679130,Seven,False,23,True,Kallang,Private room,16,16,560.0,92.0,1125.0,True,2,3.5
17016908,Rental unit in Woodlands  · ★4.78 · 3 bedrooms · 4 beds · 2 baths,47378904,John,False,1,True,Woodlands,Entire home/apt,6,4,316.0,2.0,1125.0,True,123,4.78
17037625,Loft in Singapore · 1 bedroom · 1 bed · 2 baths,25033568,Edwin,False,3,False,River Valley,Private room,2,1,137.0,100.0,1125.0,False,0,NaN
17053896,Condo in Singapore · ★4.0 · 1 bedroom · 2 beds · 1 private bath,25375339,シン,True,12,True,Geylang,Private room,1,2,48.0,92.0,1125.0,True,5,4.0
17110437,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,21149720,Mike,False,16,False,Kallang,Entire home/apt,6,2,238.0,92.0,1125.0,False,1,5.0
17112396,"Home in Singapore, SG · 2 bedrooms · 1 bed · 1 private bath",112299696,Accomodation,False,8,False,Sembawang,Private room,2,1,199.0,92.0,1125.0,False,0,NaN
17179470,Rental unit in Singapore · ★4.73 · 1 bedroom · 1 bed · 2 shared baths,23874147,Adrian,True,3,True,Woodlands,Private room,2,1,47.0,92.0,1125.0,True,15,4.73
17191773,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,23336011,Heritage,True,63,True,Outram,Entire home/apt,1,1,135.0,92.0,1125.0,True,8,5.0
17414394,Hostel in Singapore · ★4.0 · 1 bedroom · 6 shared baths,117765997,Meadows Lavender,False,2,False,Kallang,Shared room,16,NaN,NaN,30.0,1125.0,False,16,4.0
17442010,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,22273315,Jimmy,False,3,True,Outram,Private room,1,1,48.0,180.0,1125.0,True,1,2.0
17454856,Townhouse in Singapore · ★4.42 · 2 bedrooms · 2 beds · 2 baths,47866620,Nanda,False,10,True,Kallang,Private room,4,2,93.0,92.0,365.0,True,59,4.42
17483368,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,97878860,Chess,False,101,True,Kallang,Private room,1,1,59.0,92.0,1125.0,True,2,4.5
17488373,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,97878860,Chess,False,101,True,Kallang,Private room,1,1,49.0,92.0,1125.0,True,1,5.0
17519803,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,97878860,Chess,False,101,True,Outram,Private room,1,1,79.0,92.0,1125.0,True,1,5.0
17601150,Rental unit in Singapore · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,119614575,Jennifer,False,3,True,Geylang,Private room,2,1,55.0,365.0,1125.0,True,24,4.71
17615250,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,97878860,Chess,False,101,True,Kallang,Private room,1,1,49.0,92.0,365.0,True,1,5.0
17626886,Rental unit in Singapore · ★4.75 · 1 bedroom · 1 bed · 3 shared baths,97878860,Chess,False,101,True,Kallang,Private room,1,1,49.0,92.0,365.0,True,4,4.75
17641382,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,23336011,Heritage,True,63,True,Outram,Entire home/apt,1,1,153.0,92.0,1125.0,True,5,5.0
17643521,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,97878860,Chess,False,101,True,Kallang,Private room,1,1,50.0,92.0,365.0,True,0,NaN
17660250,Home in Singapore · 1 bedroom · 1 bed · 1 private bath,107540964,Eastern,False,7,True,Marine Parade,Private room,1,1,50.0,60.0,1125.0,True,0,NaN
17672050,Hostel in Singapore · ★4.21 · 1 bedroom · 16 beds · 4 shared baths,117765997,Meadows Lavender,False,2,False,Kallang,Shared room,16,16,34.0,30.0,1125.0,False,43,4.21
17684352,Rental unit in Singapore · ★4.98 · 1 bedroom · 1 bed · 1.5 baths,114813216,Serene,False,1,False,Museum,Entire home/apt,2,1,NaN,92.0,1125.0,False,47,4.98
17736530,Home in Singapore · ★4.93 · 1 bedroom · 1 bed · 1 private bath,120966362,Shijie,False,1,True,Jurong West,Private room,2,1,100.0,92.0,1125.0,True,30,4.93
17740089,Rental unit in Singapore · ★4.0 · 1 bedroom · 2 beds · 1.5 baths,119740557,Nicholas,False,4,True,Newton,Private room,2,2,65.0,180.0,1125.0,True,7,4.0
17766467,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,97878860,Chess,False,101,True,Kallang,Private room,1,1,56.0,92.0,1125.0,True,2,4.5
17769862,Townhouse in Singapore · ★4.51 · 1 bedroom · 2 beds · 2.5 shared baths,47866620,Nanda,False,10,True,Kallang,Private room,3,2,48.0,92.0,365.0,True,106,4.51
17778761,Rental unit in Singapore · ★4.43 · 1 bedroom · 2 beds · 3 shared baths,9293170,Lei Lei,False,12,True,Jurong West,Private room,2,2,97.0,92.0,365.0,True,7,4.43
17780022,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,11080562,Verena,False,2,False,River Valley,Private room,2,1,65.0,186.0,260.0,True,0,NaN
17881638,Condo in Singapore · ★4.0 · 1 bedroom · 1 bed · 2 shared baths,11390076,Tryston,True,25,True,Toa Payoh,Private room,2,1,80.0,90.0,365.0,True,9,4.0
17899942,Condo in Singapore · 1 bedroom · 2 beds · 1 bath,21149720,Mike,False,16,False,Kallang,Entire home/apt,6,2,238.0,92.0,1125.0,False,0,NaN
17927897,Aparthotel in Singapore · ★4.89 · 1 bedroom · 1 bed · 1 bath,23336011,Heritage,True,63,True,Singapore River,Entire home/apt,2,1,235.0,4.7,90.9,True,38,4.89
17928170,Aparthotel in Singapore · ★4.78 · Studio · 1 bed · 1 bath,23336011,Heritage,True,63,True,Singapore River,Entire home/apt,2,1,173.0,4.7,89.0,True,129,4.78
17928273,Aparthotel in Singapore · ★4.75 · 1 bedroom · 1 bed · 1 bath,23336011,Heritage,True,63,True,Downtown Core,Entire home/apt,1,1,196.0,4.7,94.1,True,65,4.75
17929045,Boutique hotel in Singapore · ★4.75 · Studio · 2 beds · 1 shared bath,211434941,Sl,False,8,True,Downtown Core,Hotel room,2,2,165.0,92.0,1125.0,True,4,4.75
17929049,Boutique hotel in Singapore · ★3.75 · Studio · 2 beds · 1 private bath,211434941,Sl,False,8,True,Downtown Core,Hotel room,2,2,185.0,92.0,1125.0,True,4,3.75
17929052,Boutique hotel in Singapore · Studio · 2 beds · 1 private bath,211434941,Sl,False,8,True,Downtown Core,Hotel room,3,2,270.0,92.0,1125.0,True,0,NaN
17929053,Boutique hotel in Singapore · ★4.0 · Studio · 2 beds,211434941,Sl,False,8,True,Downtown Core,Hotel room,3,2,320.0,92.0,1125.0,True,8,4.0
17929054,Boutique hotel in Singapore · ★4.33 · Studio · 2 beds · 1 private bath,211434941,Sl,False,8,True,Downtown Core,Hotel room,4,2,290.0,92.0,1125.0,True,3,4.33
17929055,Boutique hotel in Singapore · ★4.73 · Studio · 1 bed · 1 private bath,211434941,Sl,False,8,True,Downtown Core,Hotel room,1,1,155.0,92.0,1125.0,True,11,4.73
17929480,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,97878860,Chess,False,101,True,Outram,Private room,1,1,69.0,92.0,1125.0,True,0,NaN
17947055,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,97878860,Chess,False,101,True,Outram,Private room,1,1,69.0,92.0,365.0,True,0,NaN
17949590,Home in Singapore · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,108417270,Nargis,False,3,True,Bedok,Private room,2,1,40.0,92.0,1125.0,True,47,4.6
17951810,Rental unit in Singapore · ★4.50 · 1 bedroom · 2 beds · 3 shared baths,9293170,Lei Lei,False,12,True,Jurong West,Private room,2,2,84.0,92.0,365.0,True,10,4.5
18000521,Rental unit in Singapore · ★4.0 · Studio · 1 bed · 1 bath,23336011,Heritage,True,63,True,Outram,Entire home/apt,2,1,171.0,92.0,1125.0,True,4,4.0
18052476,Rental unit in Singapore · ★4.70 · 1 bedroom · 1 bed · 1 private bath,124238686,Mk,False,2,True,Newton,Private room,2,1,78.0,92.0,1125.0,True,50,4.7
18085436,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,124536308,Gongtong,False,2,False,Serangoon,Private room,4,1,375.0,92.0,1125.0,False,0,NaN
18109887,Condo in Singapore · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,101940767,Krish,False,2,True,Clementi,Private room,2,1,59.0,92.0,1125.0,True,15,4.33
18151459,Home in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,12083856,Wendy,NaN,4,True,Jurong West,Private room,1,1,58.0,185.0,900.0,True,5,5.0
18166182,Condo in Singapore · ★4.25 · 2 bedrooms · 2 beds · 1 bath,45661681,Betty,False,11,True,Outram,Entire home/apt,6,2,399.0,92.0,1125.0,True,4,4.25
18169687,Villa in Singapore · ★4.50 · 1 bedroom · 1 bed · 1 private bath,68059127,Wei,True,39,False,Bedok,Private room,2,1,130.0,92.0,1125.0,True,6,4.5
18184250,Rental unit in Singapore · ★4.39 · 1 bedroom · 1 bed · 4.5 shared baths,33096269,E C,False,20,True,Geylang,Private room,4,1,65.0,92.0,1125.0,True,118,4.39
18199481,Aparthotel in Singapore · ★4.73 · Studio · 1 bed · 1 bath,23336011,Heritage,True,63,True,Singapore River,Entire home/apt,1,1,134.0,4.7,89.0,True,26,4.73
18202395,Aparthotel in Singapore · ★4.83 · Studio · 1 bed · 1 bath,23336011,Heritage,True,63,True,Outram,Entire home/apt,2,1,190.0,4.7,92.8,True,54,4.83
18235755,Rental unit in Singapore · ★4.75 · 2 bedrooms · 1 bed · 1 private bath,124238686,Mk,False,2,True,Newton,Private room,2,1,75.0,92.0,1125.0,True,134,4.75
18253219,Condo in Singapore · 1 bedroom · 2 beds · 1.5 baths,92626981,S,False,1,True,Downtown Core,Entire home/apt,1,2,139.0,92.0,365.0,True,2,5.0
18286281,Home in Singapore · 1 bedroom · 1 bed · 1 private bath,126446203,Goh,False,1,True,Clementi,Private room,1,1,90.0,92.0,1125.0,True,2,5.0
18342015,Bungalow in Singapore · 1 bedroom · 1 bed · 1 private bath,68059127,Wei,True,39,False,Bedok,Private room,2,1,130.0,92.0,1125.0,True,0,NaN
18388608,Condo in Singapore · ★4.96 · 1 bedroom · 2 beds · 1 bath,127346104,James,False,1,True,Geylang,Entire home/apt,3,2,149.0,92.0,1125.0,True,45,4.96
18421322,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,97878860,Chess,False,101,True,Kallang,Private room,1,1,49.0,92.0,1125.0,True,1,5.0
18434466,Townhouse in Singapore · ★4.49 · 1 bedroom · 1 bed · Shared half-bath,46515276,Ark,False,14,True,Kallang,Private room,2,1,49.0,365.0,1125.0,True,68,4.49
18452100,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,97878860,Chess,False,101,True,Kallang,Private room,1,1,49.0,92.0,1125.0,True,2,5.0
18479131,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,128188332,W,False,1,True,Outram,Private room,1,1,70.0,180.0,1125.0,False,0,NaN
18484277,Rental unit in Katong · ★4.86 · 1 bedroom · 1 bed · 1 bath,66406177,Jay,False,604,True,Marine Parade,Entire home/apt,4,1,128.0,92.0,1125.0,True,21,4.86
18508828,Serviced apartment in Singapore · ★4.82 · 1 bedroom · 2 beds · 1 private bath,128465640,Azlan,False,2,True,Woodlands,Private room,3,2,75.0,92.0,1125.0,True,39,4.82
18513959,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,97878860,Chess,False,101,True,Kallang,Private room,1,1,51.0,92.0,1125.0,True,1,5.0
18585234,Condo in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,23145293,Dj,False,18,True,Bukit Merah,Private room,2,1,999.0,92.0,1125.0,True,7,5.0
18619859,Rental unit in Singapore · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,60077959,Ray,False,3,True,Jurong West,Private room,2,1,40.0,180.0,1125.0,True,23,4.83
18646333,Rental unit in Singapore · Studio · 1 bed · 1 bath,129561517,Daniel,False,1,False,Downtown Core,Private room,4,1,73.0,365.0,1125.0,False,0,NaN
18674998,Serviced apartment in Singapore · ★4.43 · Studio · 1 bed · 1 private bath,111065775,Joyce,False,18,True,River Valley,Hotel room,2,1,227.0,6.0,1125.0,True,7,4.43
18675202,Serviced apartment in Singapore · ★4.45 · Studio · 1 bed · 1 private bath,111065775,Joyce,False,18,True,Orchard,Hotel room,2,1,227.0,6.0,1125.0,True,22,4.45
18858584,Serviced apartment in Singapore · ★4.58 · 2 bedrooms · 1 bed · 1 private bath,111065775,Joyce,False,18,True,Orchard,Hotel room,2,1,227.0,6.0,1125.0,True,12,4.58
18899288,Condo in Singapore · ★4.0 · 1 bedroom · 1 bed · 1 private bath,228867,Champ,False,44,True,Bukit Batok,Private room,2,1,70.0,93.0,300.0,True,6,4.0
18905203,Home in Singapore · ★5.0 · 1 bedroom · 1 shared bath,33003286,Suan Khim,True,2,True,Clementi,Private room,1,NaN,54.0,90.0,365.0,True,33,5.0
18978986,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,132393304,Jason,False,1,True,Sembawang,Entire home/apt,2,1,99.0,92.0,300.0,True,0,NaN
19009415,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,97878860,Chess,False,101,True,Kallang,Private room,1,1,59.0,92.0,365.0,True,0,NaN
19056267,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,2413412,Kaurus,False,182,True,Kallang,Private room,1,1,59.0,92.0,365.0,True,2,4.5
19107598,Guest suite in Singapore · ★4.74 · 1 bedroom · 2 beds · 1.5 baths,56421978,Nancy,True,7,True,Kallang,Entire home/apt,2,2,90.0,92.0,1125.0,True,82,4.74
19200431,Condo in Singapore · ★4.44 · 1 bedroom · 1 bed · 1 shared bath,20872645,Michelle,False,8,True,Bukit Batok,Private room,1,1,40.0,93.0,1125.0,True,9,4.44
19218794,Rental unit in Singapore · ★4.84 · 3 bedrooms · 1 bed · 1 private bath,36416351,Min,False,1,True,Bedok,Private room,2,1,100.0,92.0,180.0,True,32,4.84
19231371,Home in Singapore · 1 bedroom · 1 bed · 1 private bath,24496358,Katherine,True,42,True,Bedok,Private room,3,1,130.0,92.0,1125.0,True,2,4.0
19258336,Home in Singapore · 1 bedroom · 1 bed · 1 shared bath,134342173,Yarasul,False,1,False,Hougang,Private room,1,1,99.0,92.0,365.0,False,0,NaN
19282261,Condo in Singapore · 1 bedroom · 1 bed · 1.5 baths,20872645,Michelle,False,8,True,Bukit Batok,Private room,2,1,60.0,92.0,600.0,True,0,NaN
19438458,Bungalow in Singapore · 2 bedrooms · 2 beds · 2 baths,24759045,Yuichi,False,1,True,Bishan,Private room,1,2,NaN,92.0,1125.0,False,0,NaN
19490734,Rental unit in Singapore · 1 bedroom · 2 beds · 1.5 shared baths,22554193,Eve,False,2,False,Ang Mo Kio,Private room,2,2,49.0,180.0,1125.0,False,0,NaN
19491036,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,19006596,Jamie,False,1,True,Jurong West,Private room,2,1,45.0,180.0,1125.0,False,0,NaN
19534648,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 baths,84590945,Syafiqah,False,4,True,Downtown Core,Entire home/apt,3,1,5651.0,1.0,731.0,False,0,NaN
19535251,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,84590945,Syafiqah,False,4,True,Downtown Core,Entire home/apt,3,1,6225.0,1.0,731.0,False,0,NaN
19595322,Serviced apartment in Singapore · ★4.85 · 1 bedroom · 1 bed · 1 bath,135298846,Karen,True,11,True,Orchard,Entire home/apt,2,1,324.0,6.0,1125.0,False,13,4.85
19595827,Serviced apartment in Singapore · ★4.75 · 2 bedrooms · 3 beds · 2 baths,135298846,Karen,True,11,True,Orchard,Entire home/apt,5,3,747.0,6.0,1125.0,True,24,4.75
19615505,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,21038840,Eileen,False,2,False,Geylang,Entire home/apt,3,2,135.0,92.0,1125.0,False,0,NaN
19648215,Condo in Singapore · ★3.67 · Studio · 1 bed · 1 bath,69121685,Pat,False,8,False,Downtown Core,Entire home/apt,3,1,239.0,92.0,1125.0,False,6,3.67
19652882,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,69121685,Pat,False,8,False,Downtown Core,Entire home/apt,3,2,224.0,92.0,1125.0,False,2,3.5
19720477,Guesthouse in Singapore · ★4.20 · 1 bedroom · 1 bed · 1 private bath,77077626,Markus,False,4,True,Serangoon,Private room,2,1,135.0,92.0,1125.0,True,5,4.2
19731540,Rental unit in Singapore · ★4.29 · 5 bedrooms · 1 bed · 1 shared bath,1439258,Kay,False,68,True,Queenstown,Private room,1,1,81.0,30.0,1125.0,False,7,4.29
19774490,Rental unit in Singapore · 1 bedroom · 1 bed · 3 baths,8948251,Joey,False,126,True,Kallang,Private room,1,1,55.0,92.0,1125.0,True,2,5.0
19774868,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,126914776,Anil,False,1,True,Ang Mo Kio,Private room,1,1,150.0,92.0,1125.0,True,0,NaN
19801431,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,8948251,Joey,False,126,True,Kallang,Private room,1,1,49.0,92.0,365.0,True,1,5.0
19831199,Townhouse in Singapore · ★4.73 · 1 bedroom · 2 beds · 1 bath,90613922,Jiayi,False,12,True,Rochor,Entire home/apt,3,2,140.0,92.0,1125.0,True,90,4.73
19895150,Condo in Singapore · ★4.0 · 2 bedrooms · 3 beds · 2 baths,69121685,Pat,False,8,False,Downtown Core,Entire home/apt,7,3,461.0,92.0,1125.0,False,4,4.0
20016031,Condo in Singapore · ★5.0 · 2 bedrooms · 2 beds · 1 bath,69121685,Pat,False,8,False,Outram,Entire home/apt,6,2,399.0,92.0,1125.0,False,3,5.0
20016671,Rental unit in Singapore · ★4.67 · 1 bedroom · 2 beds · 1 bath,69121685,Pat,False,8,False,Novena,Entire home/apt,3,2,127.0,92.0,1125.0,False,3,4.67
20065234,Place to stay in Singapore · ★3.67 · 2 bedrooms · 2 beds · 4 shared baths,65679130,Seven,False,23,True,Kallang,Private room,4,2,145.0,92.0,1125.0,True,3,3.67
20084815,Serviced apartment in Singapore · ★4.95 · 1 bedroom · 1 bed · 1 bath,135298846,Karen,True,11,True,Orchard,Entire home/apt,2,1,365.0,6.0,1125.0,True,21,4.95
20096441,Serviced apartment in Singapore · ★4.86 · 2 bedrooms · 3 beds · 2 baths,135298846,Karen,True,11,True,Orchard,Entire home/apt,5,3,561.0,6.0,1125.0,False,14,4.86
20182075,Condo in Singapore · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,25753591,S,False,4,True,Bukit Merah,Private room,1,1,89.0,92.0,1125.0,False,7,4.86
20268188,Rental unit in Singapore · 1 bedroom · 2 beds · 1 private bath,57815182,Home,False,11,False,Sembawang,Private room,2,2,86.0,92.0,100.0,False,0,NaN
20395120,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,145421414,Tony,False,1,True,Punggol,Private room,2,1,100.0,92.0,1125.0,True,3,5.0
20468114,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,112299696,Accomodation,False,8,False,Sembawang,Private room,2,1,126.0,92.0,120.0,False,1,4.0
20512779,Home in Singapore · ★4.97 · 1 bedroom · 1 bed · 2 shared baths,9899270,Peir,False,7,True,Bukit Timah,Private room,3,1,90.0,92.0,1125.0,True,38,4.97
20539655,Rental unit in Singapore · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,134338083,Willie,False,2,True,Novena,Private room,1,1,39.0,92.0,1125.0,True,24,4.83
20547412,Condo in Singapore · 1 bedroom · 1 bed · 1 shared bath,146727068,Jennifer,False,2,False,Toa Payoh,Private room,2,1,180.0,92.0,1125.0,False,0,NaN
20564987,Rental unit in Singapore · Studio · 3 beds · 2 shared baths,81511180,Princess Eugene,False,2,False,Bukit Merah,Private room,3,3,70.0,92.0,1125.0,False,0,NaN
20625688,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,8948251,Joey,False,126,True,Geylang,Private room,1,1,49.0,92.0,1125.0,True,0,NaN
20625726,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,False,182,True,Geylang,Private room,1,1,49.0,92.0,1125.0,True,1,5.0
20625773,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,97878860,Chess,False,101,True,Geylang,Private room,1,1,49.0,92.0,1125.0,True,1,5.0
20631625,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Queenstown,Entire home/apt,2,1,240.0,92.0,1125.0,True,0,NaN
20658143,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Clementi,Entire home/apt,2,1,160.0,92.0,1125.0,True,0,NaN
20659099,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 1 bath,138649185,Apac,False,875,True,Clementi,Entire home/apt,3,2,236.0,92.0,1125.0,True,1,1.0
20772493,Townhouse in Singapore · 1 bedroom · 1 bed · 1 private bath,148809201,Amazing,False,5,False,Sembawang,Private room,2,1,113.0,92.0,99.0,False,1,3.0
20774303,Townhouse in Singapore · Studio · 1 bed · 1 private bath,148809201,Amazing,False,5,False,Sembawang,Private room,2,1,65.0,92.0,99.0,False,1,3.0
